x_m,y_m,z_m,sigma_min_m_rad,condition_number
9.231552684035963796e-02,1.974370308820946884e-01,-1.292000101415965996e-01,3.462907229715078868e-03,8.052212282260853726e+01
8.533676833324269073e-02,1.991204950848322053e-01,-1.316607229437891380e-01,7.164896996841433642e-04,3.883058701366661580e+02
7.819820337490568374e-02,2.005747229620772620e-01,-1.337863619380861846e-01,2.029266863727441621e-03,1.366794088738116102e+02
7.092342734364892598e-02,2.017949077974800776e-01,-1.355699011666806619e-01,4.770857131038991165e-03,5.790766690330016786e+01
1.100279447211629236e-01,7.120819688026205907e-02,5.530816492327667033e-02,4.142276188001582475e-03,4.222381210168820331e+01
1.159747164836551769e-01,7.387030112250640712e-02,5.141697794168870184e-02,5.723679074235134496e-04,3.134329658453058300e+02
1.216407158979385117e-01,7.672097290730679753e-02,4.725016254739605737e-02,3.512833126769855825e-03,5.235653065568565978e+01
1.270072149142703888e-01,7.975078979758165598e-02,4.282149147849252657e-02,8.080629460804065675e-03,2.332119751465126356e+01
1.320564754333020951e-01,8.294973722091711354e-02,3.814560299488714556e-02,1.309170316442410942e-02,1.474030206188618308e+01
1.367718079365128347e-01,8.630724157112518169e-02,3.323795249389092238e-02,1.850108673561292813e-02,1.067417483125636402e+01
1.411376266507290977e-01,8.981220515759848200e-02,2.811476142488656196e-02,2.425761291202657016e-02,8.325722374939205750e+00
1.451395010643908579e-01,9.345304288694154804e-02,2.279296367193676259e-02,3.030034667254158029e-02,6.811765843036210022e+00
1.487642036252867783e-01,9.721772055563372705e-02,1.729014958155396242e-02,3.654817174594845314e-02,5.767258714752502513e+00
1.519997534621002622e-01,1.010937946271532745e-01,1.162450782063931959e-02,4.287090470920243424e-02,5.017461049661682715e+00
1.548354559852527790e-01,1.050684533620860062e-01,5.814765256769570401e-03,4.900367477539550182e-02,4.476186128914545037e+00
1.572619382361494511e-01,1.091285591652691456e-01,-1.198749404514865002e-04,5.430404189807258586e-02,4.115942551973281738e+00
1.592711798679862789e-01,1.132606920099991782e-01,-6.159796772381695429e-03,5.754679772412482630e-02,3.954726984469977058e+00
1.608565396557163629e-01,1.174511937957716246e-01,-1.228503624886883444e-02,5.830101788039637745e-02,3.971614461366249849e+00
1.620127774475512428e-01,1.216862134929354855e-01,-1.847534737600917826e-02,5.762463531402745726e-02,4.085153641505351985e+00
1.627360714854396984e-01,1.259517529250438750e-01,-2.471026907602383998e-02,5.631752012511484495e-02,4.246324980827659523e+00
1.630240310372743362e-01,1.302337130375748886e-01,-3.096919281806052165e-02,5.469719833797001551e-02,4.438109611983367842e+00
1.628757042990721382e-01,1.345179405000886119e-01,-3.723143073637754513e-02,5.288911710749357592e-02,4.655528604884291433e+00
1.622915815410093110e-01,1.387902744877844707e-01,-4.347628401075655930e-02,5.094981237005904301e-02,4.898133837180122185e+00
1.612735934869120591e-01,1.430365934878298217e-01,-4.968311128312361685e-02,4.890844130830027808e-02,5.167648812532480207e+00
1.598251049325596640e-01,1.472428619757495394e-01,-5.583139688423823660e-02,4.678198616630287882e-02,5.467230158299825504e+00
1.579509036238930797e-01,1.513951768075946780e-01,-6.190081864493853642e-02,4.458148732640428158e-02,5.801311564393854425e+00
1.556571844318909159e-01,1.554798131745482870e-01,-6.787131506780244572e-02,4.231486463726551878e-02,6.175723446952446238e+00
1.529515288764196623e-01,1.594832699680738819e-01,-7.372315163720111197e-02,3.998830151419451029e-02,6.598007841490490577e+00
1.498428800667393201e-01,1.633923144056579346e-01,-7.943698604856591627e-02,3.760696939297858421e-02,7.077938201981875288e+00
1.463415131414940451e-01,1.671940257696440946e-01,-8.499393214126529927e-02,3.517542734531690918e-02,7.628312706390051545e+00
1.424590013058940896e-01,1.708758381145874528e-01,-9.037562232377110982e-02,3.269785222669299024e-02,8.266157476710064955e+00
1.382081775783474409e-01,1.744255818019657678e-01,-9.556426828477807001e-02,3.017817611131290781e-02,9.014583954346862882e+00
1.336030923729814024e-01,1.778315237249625813e-01,-1.005427197896058833e-01,2.762017097102780275e-02,9.905740691884233229e+00
1.286589670582587441e-01,1.810824060903642729e-01,-1.052945213675412217e-01,2.502750233749395301e-02,1.098568321656450131e+01
1.233921436451923259e-01,1.841674836293852036e-01,-1.098039667027498056e-01,2.240376422628512221e-02,1.232278507675122903e+01
1.178200307714562522e-01,1.870765591144250839e-01,-1.140561505489768590e-01,1.975250248389193164e-02,1.402310267302436841e+01
1.119610461599339080e-01,1.898000170643649454e-01,-1.180370179964416177e-01,1.707723085132131086e-02,1.626046783557488595e+01
1.058345557418975125e-01,1.923288555269931921e-01,-1.217334109280805432e-01,1.438144238260992760e-02,1.934090434515210788e+01
9.946080964603690178e-02,1.946547158335109606e-01,-1.251331115115874026e-01,1.166861787585436565e-02,2.385775816505846691e+01
9.286087526491625110e-02,1.967699102267672639e-01,-1.282248825834924333e-01,8.942232380470331934e-03,3.113227505360542224e+01
8.605656762009647465e-02,1.986674472719038020e-01,-1.309985047917990864e-01,6.205760478080460905e-03,4.482341874310944974e+01
7.907037725609020185e-02,2.003410549654184858e-01,-1.334448103744082237e-01,3.462680805133818221e-03,8.019824338275122955e+01
7.192539590148419593e-02,2.017852014662640525e-01,-1.355557134616812154e-01,7.164801402762461559e-04,3.866211263730408518e+02
6.464524014294478760e-02,2.029951133804590302e-01,-1.373242368029815030e-01,2.029342712830926616e-03,1.360462264772023673e+02
5.725397336438874107e-02,2.039667915387736730e-01,-1.387445348288543490e-01,4.771273075190942368e-03,5.762490085021744335e+01
1.101561955549860278e-01,7.493907573811751932e-02,4.985475441770996496e-02,9.067971118462357085e-04,1.939764670150516395e+02
1.158095556973952195e-01,7.779773676605064581e-02,4.567626117910998651e-02,5.002706593043671456e-03,3.604021293297473960e+01
1.211626231992432995e-01,8.083511956345680594e-02,4.123653105441665856e-02,9.587316723397635437e-03,1.926810529370202474e+01
1.261977043568922596e-01,8.404118455003294075e-02,3.655023885746932349e-02,1.461846577469073406e-02,1.294082757700823549e+01
1.308981565194197727e-01,8.740533459363059032e-02,3.163287437338002661e-02,2.004841851379412371e-02,9.657698355851907834e+00
1.352484430982250907e-01,9.091645003737175434e-02,2.650069115954023155e-02,2.582315066690843083e-02,7.669699384149161858e+00
1.392341849207236470e-01,9.456292545388625403e-02,2.117065282210103469e-02,3.187828470998382846e-02,6.351190363676399109e+00
1.428422077583893501e-01,9.833270800518523203e-02,1.566037694550156956e-02,3.812754504126381755e-02,5.424875399473575222e+00
1.460605858720480099e-01,1.022133372813786301e-01,9.988076860377059774e-03,4.443132623585639707e-02,4.752514216302119898e+00
1.488786814304901007e-01,1.061919864865558116e-01,4.172501442324061394e-03,5.050637179100838509e-02,4.265280241515331028e+00
1.512871796721106665e-01,1.102555048356964745e-01,-1.767126859492339219e-03,5.569025301095434366e-02,3.943533524992282935e+00
1.532781196933558077e-01,1.143904610224752705e-01,-7.811175559052432882e-03,5.883222022845340654e-02,3.802811339833066295e+00
1.548449207622087931e-01,1.185831876142847269e-01,-1.393966702550689801e-02,5.963002083257609720e-02,3.819356199693213938e+00
1.559824040697413983e-01,1.228198262277352820e-01,-2.013234451602217284e-02,5.906947009284434225e-02,3.921962556706318992e+00
1.566868098478338134e-01,1.270863733353126968e-01,-2.636873913118589069e-02,5.788500396093320538e-02,4.068041671053039821e+00
1.569558097964834642e-01,1.313687265517859137e-01,-3.262823747166163774e-02,5.637982442442528164e-02,4.242131501778442448e+00
1.567885147796260759e-01,1.356527312473730651e-01,-3.889014977246494503e-02,5.467790676324305738e-02,4.439378598667421016e+00
1.561854777640321323e-01,1.399242273335938314e-01,-4.513377828965382116e-02,5.283646332376657623e-02,4.659025975678240172e+00
1.551486919915639751e-01,1.441690960671642152e-01,-5.133848571339223038e-02,5.088550422803205658e-02,4.902269693702842268e+00
1.536815843908354573e-01,1.483733067172316733e-01,-5.748376338125840007e-02,4.884272737423103750e-02,5.171547980104856279e+00
1.517890042500507075e-01,1.525229629416990917e-01,-6.354929906632986181e-02,4.671973760082512306e-02,5.470351858708328407e+00
1.494772071884617748e-01,1.566043487193488626e-01,-6.951504411598274924e-02,4.452489958808665549e-02,5.803274713445230049e+00
1.467538344794254990e-01,1.606039736859444789e-01,-7.536127971948791693e-02,4.226475210346283817e-02,6.176216959431362952e+00
1.436278877934032416e-01,1.645086177244599879e-01,-8.106868208536871512e-02,3.994475485483624244e-02,6.596738433435380244e+00
1.401096994443873089e-01,1.683053746620505331e-01,-8.661838631308549363e-02,3.756970392212839044e-02,7.074594735876663876e+00
1.362108982380986488e-01,1.719816949293306030e-01,-9.199204874792984987e-02,3.514397306557561634e-02,7.622536481584587520e+00
1.319443710348399967e-01,1.755254270409574713e-01,-9.717190761302541002e-02,3.267165916577747381e-02,8.257511851269928371e+00
1.273242201540519536e-01,1.789248577604113377e-01,-1.021408417180238726e-01,3.015667277107237157e-02,9.002517649888085671e+00
1.223657167613642072e-01,1.821687508162146973e-01,-1.068824270504464824e-01,2.760279615824992594e-02,9.889538037941832727e+00
1.170852503922137494e-01,1.852463840416205543e-01,-1.113809910626151201e-01,2.501372162015731704e-02,1.096439110754112889e+01
1.115002747788716303e-01,1.881475848150100383e-01,-1.156216644747383449e-01,2.239307742752669195e-02,1.229509878317964855e+01
1.056292501599382788e-01,1.908627636838567954e-01,-1.195904304229238047e-01,1.974444595033901864e-02,1.398717619289134184e+01
9.949158226299378849e-02,1.933829460611203310e-01,-1.232741707896675698e-01,1.707137670754064682e-02,1.621357679647056926e+01
9.310755816208673985e-02,1.956998018892996405e-01,-1.266607095636815006e-01,1.437739609321377933e-02,1.927879450157413643e+01
8.649827922207391218e-02,1.978056731740985841e-01,-1.297388530857402633e-01,1.166601490669675646e-02,2.377323951426707893e+01
7.968559135145267258e-02,1.996935992966943629e-01,-1.324984270475214332e-01,8.940734429608311259e-03,3.101167948178987643e+01
7.269201279422410344e-02,2.013573400209435205e-01,-1.349303101211452027e-01,6.205051550671703171e-03,4.463526522661450713e+01
6.554065969945936654e-02,2.027913961194787174e-01,-1.370264641082567514e-01,3.462463284986256207e-03,7.983706925156690204e+01
5.825516971458698234e-02,2.039910275505203152e-01,-1.387799605089977684e-01,7.164709352897069864e-04,3.847756079341064037e+02
5.085962385495110955e-02,2.049522691253221895e-01,-1.401850034230485986e-01,2.029415921067029629e-03,1.353687880759991344e+02
4.337846690788833837e-02,2.056719436144652802e-01,-1.412369487070445906e-01,4.771675476529754420e-03,5.733228401759954806e+01
1.098880030392271473e-01,7.866758337404115842e-02,4.440480991763063462e-02,6.151573959809907358e-03,2.874915195809443347e+01
1.152276055699369139e-01,8.171251309494598214e-02,3.995404848544639731e-02,1.074396222260212176e-02,1.686153836923602256e+01
1.202484758969622619e-01,8.492567560686703487e-02,3.525738186446808475e-02,1.578868861744055913e-02,1.174900780156735358e+01
1.249340183409957672e-01,8.829645031792737742e-02,3.033033413079782442e-02,2.123495938407550174e-02,8.941066087280230334e+00
1.292687455951131992e-01,9.181369567447632274e-02,2.518919084825096619e-02,2.702569906127848601e-02,7.186902418505360934e+00
1.332383299155751322e-01,9.546578598770279200e-02,1.985094523904464350e-02,3.309312026536034845e-02,6.000994467328854221e+00
1.368296504798796609e-01,9.924064986047996528e-02,1.433324201543469817e-02,3.934633930652668699e-02,5.157579461741462090e+00
1.400308367555308520e-01,1.031258100874268557e-01,8.654319057957382544e-03,4.563827798295738702e-02,4.540907703003504992e+00
1.428313077361744177e-01,1.071084248963038998e-01,2.832947133048574484e-03,5.167362045190263681e-02,4.093026763673265123e+00
1.452218069154126989e-01,1.111753303944255922e-01,-3.111632150705562205e-03,5.678715088247283937e-02,3.798519508429560876e+00
1.471944328826974846e-01,1.153130840797904899e-01,-9.159769942610897220e-03,5.990472693765885176e-02,3.669906438108128555e+00
1.487426654401717840e-01,1.195080092731093946e-01,-1.529147509598096505e-02,6.079636345854640134e-02,3.682846150038697974e+00
1.498613871541351894e-01,1.237462403238691333e-01,-2.148648024565704556e-02,6.037391238494665968e-02,3.774369960075181663e+00
1.505469002698977543e-01,1.280137684410100340e-01,-2.772430879852375712e-02,5.932495220666408192e-02,3.906354634960115035e+00
1.507969389341135558e-01,1.322964879967317153e-01,-3.398434261559427766e-02,5.794458165293194657e-02,4.064341996901808862e+00
1.506106766841943112e-01,1.365802431503769232e-01,-4.024589016195240926e-02,5.635708281262229863e-02,4.243499172194135305e+00
1.499887291800486577e-01,1.408508746382860499e-01,-4.648825489929325067e-02,5.462095093241942784e-02,4.442790649782660140e+00
1.489331521691172888e-01,1.450942665749656579e-01,-5.269080369500179356e-02,5.276730141596604196e-02,4.662979107289719316e+00
1.474474346914304013e-01,1.492963931108778897e-01,-5.883303502165405235e-02,5.081467438791521796e-02,4.905930451531755665e+00
1.455364875471471808e-01,1.534433647926298494e-01,-6.489464672151851188e-02,4.877531439795564777e-02,5.174399380555117389e+00
1.432066270646956130e-01,1.575214744723278659e-01,-7.085560311207309003e-02,4.665808253335135269e-02,5.472029469362133192e+00
1.404655542231647847e-01,1.615172426143504647e-01,-7.669620121073134067e-02,4.446991218779387800e-02,5.803482189540076774e+00
1.373223291979573102e-01,1.654174618497849525e-01,-8.239713585988195366e-02,4.221658341984030338e-02,6.174677157174016884e+00
1.337873414138364137e-01,1.692092406312613040e-01,-8.793956353698270667e-02,3.990315667922410964e-02,6.593160667963750221e+00
1.298722752043538486e-01,1.728800458438884413e-01,-9.330516463879295896e-02,3.753422657987762895e-02,7.068648482112479314e+00
1.255900711911643874e-01,1.764177442314496802e-01,-9.847620403387596921e-02,3.511407609603692942e-02,7.613825752421116810e+00
1.209548835108823078e-01,1.798106425009297071e-01,-1.034355896832231947e-01,3.264677345579700130e-02,8.245545782997430351e+00
1.159820330308595215e-01,1.830475259728136517e-01,-1.081669291352400641e-01,3.013623493694929378e-02,8.986672538737147775e+00
1.106879567085226057e-01,1.861176956494068335e-01,-1.126545837083584300e-01,2.758626677799488891e-02,9.869004288084900267e+00
1.050901532616539263e-01,1.890110035786504161e-01,-1.168837201821827376e-01,2.500059397053374169e-02,1.093809455390576169e+01
9.920712532919427618e-02,1.917178863965450786e-01,-1.208403598263146916e-01,2.238288062683354077e-02,1.226157763873324136e+01
9.305831831374607177e-02,1.942293969373122264e-01,-1.245114246047979434e-01,1.973674483103322885e-02,1.394437747335883948e+01
8.666405610792245195e-02,1.965372338068116786e-01,-1.278847804034627111e-01,1.706576981781549041e-02,1.615849650834584494e+01
8.004547391698929593e-02,1.986337688214646069e-01,-1.309492771372882114e-01,1.437351267310416590e-02,1.920678646017527313e+01
7.322444839984357245e-02,2.005120722219875251e-01,-1.336947856052155825e-01,1.166351134757862180e-02,2.367653234955180608e+01
6.622352535923595185e-02,2.021659355785970502e-01,-1.361122309705927180e-01,8.939290518502202021e-03,3.087565783935430019e+01
5.906584522024604933e-02,2.035898923119759119e-01,-1.381936227565871700e-01,6.204366671715842892e-03,4.442661117837776175e+01
5.177506654332945935e-02,2.047792357621715797e-01,-1.399320812574220974e-01,3.462252669665651789e-03,7.944511088234379770e+01
4.437528782475117645e-02,2.057300347457039769e-01,-1.413218602781373401e-01,7.164620023030906192e-04,3.828311954031196365e+02
3.689096784288239950e-02,2.064391465494598010e-01,-1.423583661277124657e-01,2.029487127207392147e-03,1.346852606809577537e+02
2.934684481364231712e-02,2.069042273184255876e-01,-1.430381728027737276e-01,4.772067758857537201e-03,5.705627596885097574e+01
1.092243323773296609e-01,8.238030118684863679e-02,3.897794533800526956e-02,1.154880379687693234e-02,1.539265994271755034e+01
1.142309604933082201e-01,8.560054114185940144e-02,3.427093364714706158e-02,1.660013190383488602e-02,1.096260789376825606e+01
